"Campaign Id","Campaign Name",Channel,Status,"Campaign Type","Message Type","Split Id",Sender,"Subject line or Title",Entered,"Sent Date","Published Time",Published,Sent,"Sent %",Delivered,"Delivered %","Amplified Delivery","Total Opened/Read","Unique Opened","Unique Opened %","Total Clicked","Unique Clicked","Unique Clicked %",Conversions,"Conversion %","Unique Conversions",Revenue,"Not Sent","Not Sent %",Unsubscribed,"Unsubscribed %",Bounce,"Bounce %",Abuse,"Abuse %",Forward,Tags,"List Names","List IDs","Segment Names","Segment IDs","UDT Names","UDT IDs","Msg Size","App Name",OS,"All Users","Rich Type","Total AMP Opened","Unique AMP Opened ","Total HTML Opened","Unique HTML Opened","Total AMP Clicked","Unique AMP Clicked","Total HTML Clicked","Unique HTML Clicked","Total AMP Submission","Unique AMP Submission"
29629,"Rummy reminder 10 Jan","App Push",Sent,Regular,NA,0,NA,"Shuffle, Sort & Declare 🃏","2023-01-06 11:02:44",,"2023-01-10 14:20:00",8,8,100,4,50,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Rummy,RMY_REM_APN_SP_20230110,13650,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29629,"Rummy reminder 10 Jan","App Push",Sent,Regular,NA,0,NA,"Shuffle, Sort & Declare 🃏","2023-01-06 11:02:44",,"2023-01-10 14:20:00",414,414,100,310,74.88,149,NA,NA,NA,1,1,0.24,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Rummy,RMY_REM_APN_SP_20230110,13650,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29630,"Rummy upsell 10 Jan","App Push",Sent,Regular,NA,0,NA,"Bigger Table = Better Winnings","2023-01-06 11:02:50",,"2023-01-10 14:20:00",66,66,100,35,53.03,0,NA,NA,NA,1,1,1.52,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Rummy,RMY_UPS_APN_AC_XX_20230110,13648,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29630,"Rummy upsell 10 Jan","App Push",Sent,Regular,NA,0,NA,"Bigger Table = Better Winnings","2023-01-06 11:02:50",,"2023-01-10 14:20:00",3347,3347,100,2158,64.48,325,NA,NA,NA,14,14,0.42,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,Rummy,RMY_UPS_APN_AC_XX_20230110,13648,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29758,"AUS T20 league Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏Australia T20 League | Lineups Out","2023-01-10 13:10:40",,"2023-01-10 13:33:05",42047,42047,100,4997,11.88,11,NA,NA,NA,16,16,0.04,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29758,"AUS T20 league Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏Australia T20 League | Lineups Out","2023-01-10 13:10:40",,"2023-01-10 13:33:05",343440,343440,100,167143,48.67,18114,NA,NA,NA,1056,1046,0.3,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29757,"Ind vs SL Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏India 🆚 Sri Lanka | Lineups Out","2023-01-10 12:13:45",,"2023-01-10 13:04:24",42009,42009,100,4970,11.83,18,NA,NA,NA,27,25,0.06,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29757,"Ind vs SL Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏India 🆚 Sri Lanka | Lineups Out","2023-01-10 12:13:45",,"2023-01-10 13:04:24",343026,343026,100,163979,47.8,12830,NA,NA,NA,2056,2033,0.59,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29747,"Bangladesh T20 League Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏Bangladesh T20 League | Lineups Out","2023-01-10 11:54:00",,"2023-01-10 12:37:49",41997,41997,100,4841,11.53,8,NA,NA,NA,7,7,0.02,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29747,"Bangladesh T20 League Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏Bangladesh T20 League | Lineups Out","2023-01-10 11:54:00",,"2023-01-10 12:37:49",343217,343217,100,154908,45.13,8659,NA,NA,NA,1160,1145,0.33,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29756,"Anonymous user 10 Jan 1","App Push",Sent,Regular,NA,0,NA,"Begin Your MyTeam11 Journey Now!","2023-01-10 12:01:57",,"2023-01-10 12:03:40",11317,11317,100,157,1.39,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,,,,"Users_app install but not login",561,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29756,"Anonymous user 10 Jan 1","App Push",Sent,Regular,NA,0,NA,"Begin Your MyTeam11 Journey Now!","2023-01-10 12:01:57",,"2023-01-10 12:03:40",21764,21764,100,7009,32.2,171,NA,NA,NA,19,19,0.09,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,,,,"Users_app install but not login",561,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19245,"Generic 30 days Opener IND vs SL 10 Jan",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","Join IND 🆚 SL 1st ODI and win big!","2023-01-11 11:55:44","2023-01-10 11:07:19","2023-01-10 11:05:30",249847,249847,100,249163,99.73,NA,52819,44746,17.91,235,186,0.07,0,0,0,0,0,0,78,0.03,684,0.27,0,0,0,"Cricket,T20",,,"30 Days Opener 16 Jan",1140,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29739,FTSY_DIS_APN_GL_xx_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Matchday Mania ✨","2023-01-10 10:12:07",,"2023-01-10 11:05:16",793,793,100,509,64.19,1,NA,NA,NA,6,5,0.63,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_GL_xx_INDvsSL_20230110,13637,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29739,FTSY_DIS_APN_GL_xx_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Matchday Mania ✨","2023-01-10 10:12:07",,"2023-01-10 11:05:16",20171,20171,100,13076,64.83,2577,NA,NA,NA,232,228,1.13,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_GL_xx_INDvsSL_20230110,13637,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29742,FTSY_DIS_APN_SL_xx_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Match Mazedaar, Offer Shaandaar ✨","2023-01-10 10:12:08",,"2023-01-10 11:02:58",405,405,100,227,56.05,1,NA,NA,NA,1,1,0.25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_SL_xx_INDvsSL_20230110,13639,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29742,FTSY_DIS_APN_SL_xx_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Match Mazedaar, Offer Shaandaar ✨","2023-01-10 10:12:08",,"2023-01-10 11:02:58",16208,16208,100,9939,61.32,1826,NA,NA,NA,507,486,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_SL_xx_INDvsSL_20230110,13639,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29737,FTSY_DIS_APN_LJ_100P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Aaj hai jeetne ka mauka💪","2023-01-10 10:12:05",,"2023-01-10 11:02:00",9,9,100,7,77.78,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_LJ_100P_INDvsSL_20230110,13635,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29737,FTSY_DIS_APN_LJ_100P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Aaj hai jeetne ka mauka💪","2023-01-10 10:12:05",,"2023-01-10 11:02:00",164,164,100,56,34.15,7,NA,NA,NA,3,3,1.83,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_LJ_100P_INDvsSL_20230110,13635,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29738,FTSY_DIS_APN_LJ_25P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Haar ke baad hi Jeet hai 😎","2023-01-10 10:12:06",,"2023-01-10 11:02:00",1,1,100,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_LJ_25P_INDvsSL_20230110,13636,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29738,FTSY_DIS_APN_LJ_25P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Haar ke baad hi Jeet hai 😎","2023-01-10 10:12:06",,"2023-01-10 11:02:00",3,3,100,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_LJ_25P_INDvsSL_20230110,13636,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29740,FTSY_DIS_APN_LJ_50P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Haar ke baad hi Jeet hai 😎 ","2023-01-10 10:12:07",,"2023-01-10 11:02:00",0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_LJ_50P_INDvsSL_20230110,13638,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29740,FTSY_DIS_APN_LJ_50P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Haar ke baad hi Jeet hai 😎 ","2023-01-10 10:12:07",,"2023-01-10 11:02:00",40,40,100,23,57.5,2,NA,NA,NA,2,2,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_LJ_50P_INDvsSL_20230110,13638,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29741,FTSY_DIS_APN_SPxDD_100P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Match koi bhi jeete 🏏","2023-01-10 10:12:08",,"2023-01-10 11:02:00",193,193,100,95,49.22,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_SPxDD_100P_INDvsSL_20230110,13640,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29741,FTSY_DIS_APN_SPxDD_100P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Match koi bhi jeete 🏏","2023-01-10 10:12:08",,"2023-01-10 11:02:00",4040,4040,100,2158,53.42,435,NA,NA,NA,87,84,2.08,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_SPxDD_100P_INDvsSL_20230110,13640,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29743,FTSY_DIS_APN_HH_xx_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Terrific Tuesday Offer🎉","2023-01-10 10:12:09",,"2023-01-10 11:02:00",294,294,100,170,57.82,2,NA,NA,NA,6,6,2.04,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_HH_xx_INDvsSL_20230110,13641,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29743,FTSY_DIS_APN_HH_xx_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Terrific Tuesday Offer🎉","2023-01-10 10:12:09",,"2023-01-10 11:02:00",6203,6203,100,3940,63.52,761,NA,NA,NA,141,139,2.24,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_HH_xx_INDvsSL_20230110,13641,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29744,FTSY_DIS_APN_SPxDD_50P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Thrifty Fifty Offer 🎇","2023-01-10 10:12:09",,"2023-01-10 11:02:00",133,133,100,66,49.62,0,NA,NA,NA,1,1,0.75,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_SPxDD_50P_INDvsSL_20230110,13642,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29744,FTSY_DIS_APN_SPxDD_50P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Thrifty Fifty Offer 🎇","2023-01-10 10:12:09",,"2023-01-10 11:02:00",5290,5290,100,2920,55.2,578,NA,NA,NA,55,53,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_SPxDD_50P_INDvsSL_20230110,13642,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29745,FTSY_DIS_APN_SPxDD_25P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"25% OFF Today!","2023-01-10 10:12:13",,"2023-01-10 11:02:00",223,223,100,122,54.71,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_SPxDD_25P_INDvsSL_20230110,13643,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29745,FTSY_DIS_APN_SPxDD_25P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"25% OFF Today!","2023-01-10 10:12:13",,"2023-01-10 11:02:00",8812,8812,100,4611,52.33,882,NA,NA,NA,59,59,0.67,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_SPxDD_25P_INDvsSL_20230110,13643,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29746,FTSY_DIS_APN_FPxPP_50P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Ultimate Offer For You 👀","2023-01-10 10:12:14",,"2023-01-10 11:02:00",36,36,100,17,47.22,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_FPxPP_50P_INDvsSL_20230110,13644,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29746,FTSY_DIS_APN_FPxPP_50P_INDvsSL_20230110,"App Push",Sent,Regular,NA,0,NA,"Ultimate Offer For You 👀","2023-01-10 10:12:14",,"2023-01-10 11:02:00",1972,1972,100,1171,59.38,240,NA,NA,NA,17,17,0.86,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"India,ODI",FTSY_DIS_APN_FPxPP_50P_INDvsSL_20230110,13644,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19251,"SLEEP DEAD 50 per Dis IND vs SL 10 Jan",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","Get 50% OFF in India vs Sri Lanka!","2023-01-10 10:48:25","2023-01-10 10:58:05","2023-01-10 10:57:00",7895,7895,100,7849,99.42,NA,352,298,3.77,16,10,0.13,0,0,0,0,0,0,4,0.05,46,0.58,0,0,0,"Cricket,T20",FTSY_DIS_APN_SPxDD_50P_INDvsSL_20230110,13642,,,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19252,"SLEEP DEAD 25 per Dis IND vs SL 10 Jan",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","Get 25% OFF in India vs Sri Lanka!","2023-01-10 10:47:09","2023-01-10 10:57:37","2023-01-10 10:56:54",13132,13132,100,13078,99.59,NA,1166,1024,7.8,36,29,0.22,0,0,0,0,0,0,4,0.03,54,0.41,0,0,0,"Cricket,T20",FTSY_DIS_APN_SPxDD_25P_INDvsSL_20230110,13643,,,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29736,"50Rs UN CB 10 jan","App Push",Sent,Regular,NA,0,NA,"₹50 credited to your Wallet 💸","2023-01-10 08:42:44",,"2023-01-10 09:43:23",2475,2475,100,434,17.54,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"UN CB","UN CB 50Rs 10 Jan",13634,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29736,"50Rs UN CB 10 jan","App Push",Sent,Regular,NA,0,NA,"₹50 credited to your Wallet 💸","2023-01-10 08:42:44",,"2023-01-10 09:43:23",34968,34968,100,13959,39.92,955,NA,NA,NA,253,244,0.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"UN CB","UN CB 50Rs 10 Jan",13634,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29735,"70Rs UN CB 10 jan","App Push",Sent,Regular,NA,0,NA,"₹70 credited to your Wallet 💸","2023-01-10 08:42:41",,"2023-01-10 09:41:00",2373,2373,100,564,23.77,0,NA,NA,NA,3,2,0.08,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"UN CB","UN CB 70Rs 10 Jan",13633,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29735,"70Rs UN CB 10 jan","App Push",Sent,Regular,NA,0,NA,"₹70 credited to your Wallet 💸","2023-01-10 08:42:41",,"2023-01-10 09:41:00",52862,52862,100,21791,41.22,2155,NA,NA,NA,739,722,1.37,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"UN CB","UN CB 70Rs 10 Jan",13633,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29734,"100Rs UN CB 10 jan","App Push",Sent,Regular,NA,0,NA,"₹100 credited to your Wallet 💸","2023-01-10 08:42:38",,"2023-01-10 09:39:04",1417,1417,100,575,40.58,0,NA,NA,NA,2,2,0.14,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"UN CB","UN CB 100Rs 10 Jan",13632,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29734,"100Rs UN CB 10 jan","App Push",Sent,Regular,NA,0,NA,"₹100 credited to your Wallet 💸","2023-01-10 08:42:38",,"2023-01-10 09:39:04",49255,49255,100,23279,47.26,3756,NA,NA,NA,1131,1103,2.24,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"UN CB","UN CB 100Rs 10 Jan",13632,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29723,"Close Add Cash Offer Notification 09 Jan","App Push",Sent,Regular,NA,0,NA,"Don't miss out on ₹13,330 Cash Bonus!","2023-01-09 19:54:11",,"2023-01-09 21:05:00",41970,41970,100,4943,11.78,9,NA,NA,NA,14,13,0.03,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Offer,"All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29723,"Close Add Cash Offer Notification 09 Jan","App Push",Sent,Regular,NA,0,NA,"Don't miss out on ₹13,330 Cash Bonus!","2023-01-09 19:54:11",,"2023-01-09 21:05:00",345085,345085,100,169833,49.21,22021,NA,NA,NA,1954,1913,0.55,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Offer,"All Contact",,,,,,,MyTeam11-Android,Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29720,"Poker IOPC Tournament 09 Jan 2023","App Push",Sent,Regular,NA,0,NA,"The House is almost Full","2023-01-09 15:56:48",,"2023-01-09 19:30:00",100,100,100,48,48,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,MyTeamPoker,"Poker IOPC Data 9 jan",13620,,,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29720,"Poker IOPC Tournament 09 Jan 2023","App Push",Sent,Regular,NA,0,NA,"The House is almost Full","2023-01-09 15:56:48",,"2023-01-09 19:30:00",2298,2298,100,1273,55.4,561,NA,NA,NA,57,53,2.31,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,MyTeamPoker,"Poker IOPC Data 9 jan",13620,,,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29722,"Bangladesh T20 League Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏Bangladesh T20 League | Lineups Out","2023-01-09 17:01:50",,"2023-01-09 17:42:56",41971,41971,100,4709,11.22,4,NA,NA,NA,14,14,0.03,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29722,"Bangladesh T20 League Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏Bangladesh T20 League | Lineups Out","2023-01-09 17:01:50",,"2023-01-09 17:42:56",344736,344736,100,150906,43.77,16792,NA,NA,NA,1073,1060,0.31,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29717,"Anonymous user 09 Jan 2","App Push",Sent,Regular,NA,0,NA,"Begin Your MyTeam11 Journey Now!","2023-01-09 13:23:41",,"2023-01-09 17:15:00",11314,11314,100,148,1.31,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,,,,"Users_app install but not login",561,,,,MyTeam11-iOS,iOS,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29717,"Anonymous user 09 Jan 2","App Push",Sent,Regular,NA,0,NA,"Begin Your MyTeam11 Journey Now!","2023-01-09 13:23:41",,"2023-01-09 17:15:00",21855,21855,100,7465,34.16,277,NA,NA,NA,17,16,0.07,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,,,,"Users_app install but not login",561,,,,MyTeam11-Android,Android,No,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29719,"MT11_golden ticket 10 Pass launch 09jAN","App Push",Sent,Regular,NA,0,NA,"Big Savings with Golden Ticket 🎫","2023-01-09 14:01:47",,"2023-01-09 15:30:00",41940,41940,100,4911,11.71,6,NA,NA,NA,4,4,0.01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,goldenticket,"All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29719,"MT11_golden ticket 10 Pass launch 09jAN","App Push",Sent,Regular,NA,0,NA,"Big Savings with Golden Ticket 🎫","2023-01-09 14:01:47",,"2023-01-09 15:30:00",344534,344534,100,163746,47.53,21386,NA,NA,NA,675,670,0.19,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,goldenticket,"All Contact",,,,,,,MyTeam11-Android,Android,Yes,Image,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29718,"PAK vs NZ Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏Pakistan 🆚 New Zealand | Lineups Out","2023-01-09 13:53:25",,"2023-01-09 14:34:01",41954,41954,100,4757,11.34,5,NA,NA,NA,17,17,0.04,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29718,"PAK vs NZ Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏Pakistan 🆚 New Zealand | Lineups Out","2023-01-09 13:53:25",,"2023-01-09 14:34:01",344741,344741,100,156157,45.3,21368,NA,NA,NA,1470,1442,0.42,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29716,"AUS T20 league Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏Australia T20 League | Lineups Out","2023-01-09 12:34:38",,"2023-01-09 13:05:04",41954,41954,100,4871,11.61,8,NA,NA,NA,11,11,0.03,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-iOS,iOS,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29716,"AUS T20 league Lineup out","App Push",Sent,Regular,NA,0,NA,"🏏Australia T20 League | Lineups Out","2023-01-09 12:34:38",,"2023-01-09 13:05:04",344715,344715,100,162843,47.24,17776,NA,NA,NA,1349,1315,0.38,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"lineups out","All Contact",,,,,,,MyTeam11-Android,Android,Yes,Simple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19249,"Add Cash Offer 09 Jan",Email,Sent,Regular,NA,0,"MyTeam11 <fantasysports@delivery.myteam11.com>","Get cash bonus up to ₹13,330! Avail the Offer now","2023-01-25 15:30:39","2023-01-09 13:05:13","2023-01-09 13:00:00",346363,346363,100,344734,99.53,NA,14680,12681,3.66,453,343,0.1,0,0,0,0,0,0,75,0.02,1629,0.47,0,0,0,"ADD CASH OFFER","Add Cash Offer Email data 9 Jan",13618,,,,,8,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
